Year Month Historical
1994	11	83524.0000	
1994	12	71265.0000	
1995	1	89094.0000	
1995	2	141291.0000	
1995	3	196677.0000	
1995	4	245567.0000	
1995	5	499496.0000	
1995	6	655423.0000	
1995	7	316643.0000	
1995	8	164583.0000	
1995	9	99402.0000	
1995	10	107932.0000	
1995	11	115596.0000	
1995	12	226741.0000	
1996	1	161076.0000	
1996	2	251829.0000	
1996	3	215037.0000	
1996	4	359654.0000	
1996	5	541912.0000	
1996	6	662957.0000	
1996	7	382227.0000	
1996	8	173614.0000	
1996	9	96680.0000	
1996	10	84770.0000	
1996	11	93497.0000	
1996	12	88268.0000	
1997	1	171459.0000	
1997	2	141571.0000	
1997	3	200118.0000	
1997	4	360377.0000	
1997	5	772942.0000	
1997	6	920204.0000	
1997	7	437833.0000	
1997	8	229596.0000	
1997	9	129895.0000	
1997	10	103188.0000	
1997	11	113708.0000	
1997	12	86206.0000	
1998	1	90852.0000	
1998	2	109130.0000	
1998	3	138742.0000	
1998	4	211604.0000	
1998	5	631239.0000	
1998	6	475323.0000	
1998	7	238720.0000	
1998	8	141272.0000	
1998	9	85375.0000	
1998	10	71879.0000	
1998	11	83957.0000	
1998	12	141167.0000	
1999	1	161875.0000	
1999	2	140506.0000	
1999	3	200065.0000	
1999	4	256716.0000	
1999	5	371027.0000	
1999	6	522850.0000	
1999	7	379656.0000	
1999	8	192780.0000	
1999	9	94957.0000	
1999	10	71357.0000	
1999	11	97125.0000	
1999	12	143381.0000	
2000	1	84319.0000	
2000	2	99079.0000	
2000	3	141212.0000	
2000	4	278348.0000	
2000	5	411075.0000	
2000	6	466553.0000	
2000	7	286133.0000	
2000	8	149413.0000	
2000	9	92502.0000	
2000	10	72349.0000	
2000	11	65246.0000	
2000	12	51873.0000	
2001	1	50499.0000	
2001	2	48445.0000	
2001	3	64776.0000	
2001	4	116302.0000	
2001	5	342109.0000	
2001	6	285600.0000	
2001	7	169567.0000	
2001	8	113539.0000	
2001	9	69004.0000	
2001	10	66301.0000	
2001	11	83102.0000	
2001	12	75730.0000	
